yy;mm;SiteID;spi
1982;12;5722;NA
1982;12;5723;NA
1982;12;5725;NA
1982;12;5726;NA
1982;12;5727;NA
1982;12;5728;NA
1982;12;5729;NA
1982;12;5732;NA
1982;12;5733;NA
1982;12;5734;NA
1982;12;5735;NA
1982;12;5736;NA
1982;12;5737;NA
1982;12;5738;NA
1982;12;5739;NA
1982;12;5740;NA
1982;12;5741;NA
1982;12;5742;NA
1982;12;5743;NA
1982;12;5744;NA
1982;12;5745;NA
1982;12;5746;NA
1982;12;5747;NA
1982;12;5748;NA
1982;12;5752;NA
1982;12;5753;NA
1982;12;5754;NA
1982;12;5755;-0.9798629891355801
1982;12;5756;NA
1982;12;5758;NA
1982;12;5759;NA
1982;12;5760;NA
1982;12;5761;NA
1982;12;5763;NA
1982;12;5764;NA
1982;12;5766;NA
1982;12;5769;NA
1982;12;5770;NA
1982;12;5771;NA
1982;12;5772;NA
1982;12;5773;NA
1982;12;5774;NA
1982;12;5775;NA
1982;12;5776;NA
1982;12;5777;NA
1982;12;5779;NA
1982;12;5780;NA
1982;12;5781;NA
1982;12;5783;NA
1982;12;5784;NA
1982;12;5786;NA
1982;12;5797;NA
1982;12;5798;NA
1982;12;5799;NA
1982;12;5800;NA
1982;12;5801;NA
1983;01;6718;0.12960778365183034
1983;01;6720;-0.016087639230192886
1983;01;6721;0.2813687339618955
1983;01;6723;0.4335509268739481
1983;01;6729;0.5129121031824101
1983;01;6730;0.6962233439345034
1983;01;6733;0.3514875069854233
1983;01;6736;-0.1646272324905571
1983;01;6768;0.7218523206666054
1983;01;6769;0.35946603600530863
1983;01;6771;-0.4368148419108336
1983;01;102;0.5481495362504211
1983;01;110;0.3207376437090304
1983;01;135;NA
1983;01;149;0.44188513249741884
1983;01;150;0.8049561849374909
1983;01;166;NA
1983;01;172;0.25868277649190746
1983;01;176;0.14901973100192234
1983;01;18;-0.33509809456373296
1983;01;197;0.45123417003715394
1983;01;203;0.10171820751234917
1983;01;206;NA
1983;01;223;-0.14166979717066455
1983;01;49;NA
1983;01;77;0.3194290889249687
1983;01;94;0.0891251976093314
1983;01;14158;0.6659217420326692
1983;01;14246;0.8253158909205939
1983;01;14271;0.9969301975861388
1983;01;14415;1.1980449142515193
1983;01;14444;0.5820019328912949
1983;01;14458;0.22594273324893704
1983;01;9013;0.33750104537265646
1983;01;9068;NA
1983;01;9101;1.2069078386123082
1983;01;9119;0.5225398924514457
1983;01;9167;NA
1983;01;9177;0.21541765824105596
1983;01;9191;NA
1983;01;9192;0.01802264082503302
1983;01;9230;0.9416569549893578
1983;01;9244;1.1841144557751084
1983;01;9287;1.0719998924465413
1983;01;9310;NA
1983;01;9317;0.3861868489856875
1983;01;9404;0.20771863751300174
1983;01;9573;0.3972635641550865
1983;01;9578;0.7930544160179579
1983;01;2;-0.25355395882460385
1983;01;43;0.9485194854631424
1983;01;47;0.5910163259261402
1983;01;51;0.009423891899047833
1983;01;53;0.5288405448815112
1983;01;7;NA
1983;01;14233;0.12778482427766558
1983;01;14437;NA
1983;01;5884;-0.4909298492416651
1983;01;5937;NA
1983;01;7144;-0.6605277011154322
1983;01;6000;-0.022163091037427928
1983;01;6031;-0.4094774685377185
1983;01;9601;NA
1983;01;5598;NA
1983;01;5600;NA
1983;01;5602;NA
1983;01;5609;NA
1983;01;5612;NA
1983;01;5613;NA
1983;01;5617;NA
1983;01;5620;NA
1983;01;5621;NA
1983;01;5628;NA
1983;01;5629;NA
1983;01;5632;NA
1983;01;5634;NA
1983;01;5640;NA
1983;01;5646;NA
1983;01;5647;-0.5788639082043843
1983;01;5649;NA
1983;01;5651;NA
1983;01;10;-0.14021660785973328
1983;01;210;NA
1983;01;221;0.8009948729053843
1983;01;222;1.4844166428594405
1983;01;225;0.3581135251829768
1983;01;227;-0.003593385428655887
1983;01;228;0.3953180171179519
1983;01;23;-0.30015284363017963
1983;01;247;NA
1983;01;250;NA
1983;01;31;-0.15312619321393137
1983;01;349;-0.46388763505825875
1983;01;37;0.8100858217583383
1983;01;39;-0.28213154791709383
1983;01;4;NA
1983;01;408;0.3936058442527546
1983;01;41;-0.09747769139050345
1983;01;5;0.01671157780929804
1983;01;50;0.5504906635057545
1983;01;61;NA
1983;01;8;0.8059939636661974
1983;01;6510;0.1211922168030891
1983;01;6511;0.16456155579976697
1983;01;6512;-0.11221457676355598
1983;01;6516;-0.15295779062154863
1983;01;6521;0.10393740834854687
1983;01;6528;-0.03793222407339063
1983;01;6529;0.018687550873180397
1983;01;6541;0.029105381326966325
1983;01;6543;0.20850003996040234
1983;01;6546;-0.12037381392891766
1983;01;6547;NA
1983;01;6561;0.20287152653314894
1983;01;6564;0.02786413491452228
1983;01;6569;0.6143074454115036
1983;01;6570;0.6315840767615892
1983;01;6576;0.8452180990964925
1983;01;6591;0.18405592408259172
1983;01;6594;0.19871334511741884
1983;01;6598;0.4078244549046385
1983;01;6601;0.6658017543831202
1983;01;6602;0.6601820545816734
1983;01;6615;-0.030383035344777494
1983;01;6638;0.5367212308336827
1983;01;6639;6.688845467000244e-4
1983;01;6640;0.16807601670351302
1983;01;44;-0.1979792786545615
1983;01;5675;NA
1983;01;5677;NA
1983;01;5678;NA
1983;01;5679;NA
1983;01;5680;NA
1983;01;5681;NA
1983;01;5682;NA
1983;01;5683;NA
1983;01;5687;NA
1983;01;5688;NA
1983;01;5689;NA
1983;01;5690;NA
1983;01;5691;NA
1983;01;5692;NA
1983;01;5693;NA
1983;01;5696;NA
1983;01;5697;NA
1983;01;5698;NA
1983;01;5699;NA
1983;01;5700;NA
1983;01;5703;NA
1983;01;5704;NA
1983;01;5705;NA
1983;01;5707;NA
1983;01;5708;NA
1983;01;5709;NA
1983;01;5710;NA
1983;01;5711;NA
1983;01;5712;NA
1983;01;5713;NA
1983;01;5714;NA
1983;01;5715;NA
1983;01;5716;NA
1983;01;5717;NA
1983;01;5718;NA
1983;01;5720;0.7822555120152634
1983;01;5721;NA
1983;01;5722;NA
1983;01;5723;NA
1983;01;5725;NA
1983;01;5726;NA
1983;01;5727;NA
1983;01;5728;NA
1983;01;5729;NA
1983;01;5732;NA
1983;01;5733;NA
1983;01;5734;NA
1983;01;5735;NA
1983;01;5736;NA
1983;01;5737;NA
1983;01;5738;NA
1983;01;5739;NA
1983;01;5740;NA
1983;01;5741;NA
1983;01;5742;NA
1983;01;5743;NA
1983;01;5744;NA
1983;01;5745;NA
1983;01;5746;NA
1983;01;5747;NA
1983;01;5748;NA
1983;01;5752;NA
1983;01;5753;NA
1983;01;5754;NA
1983;01;5755;-0.5232050365563864
1983;01;5756;NA
1983;01;5758;NA
1983;01;5759;NA
1983;01;5760;NA
1983;01;5761;NA
1983;01;5763;NA
1983;01;5764;NA
1983;01;5766;NA
1983;01;5769;NA
1983;01;5770;NA
1983;01;5771;NA
1983;01;5772;NA
1983;01;5773;NA
1983;01;5774;NA
1983;01;5775;NA
1983;01;5776;NA
1983;01;5777;NA
1983;01;5779;NA
1983;01;5780;NA
1983;01;5781;NA
1983;01;5783;NA
1983;01;5784;NA
1983;01;5786;NA
1983;01;5797;NA
1983;01;5798;NA
1983;01;5799;NA
1983;01;5800;NA
1983;01;5801;NA
1983;02;6718;-0.32105489459480013
1983;02;6720;-1.4697273634133843
1983;02;6721;-0.5635773213656825
1983;02;6723;-0.4275260291993357
1983;02;6729;-0.8745949402440814
1983;02;6730;-0.6728590764855458
1983;02;6733;-0.5255971191966428
1983;02;6736;-0.005923294149709246
1983;02;6768;1.605432371463936
1983;02;6769;0.37962033184029903
1983;02;6771;-1.3965658161011552
1983;02;102;1.3207429626507106
1983;02;110;0.2951248853709032
1983;02;135;NA
1983;02;149;0.2941188674922387
1983;02;150;0.9684442202932577
1983;02;166;NA
1983;02;172;0.21706424999497806
1983;02;176;0.13873149533697834
1983;02;18;0.3346464203566097
1983;02;197;0.6166915505267777
1983;02;203;0.07727513250848687
1983;02;206;NA
1983;02;223;-0.24780038045674443
1983;02;49;NA
1983;02;77;0.3558080932189463
1983;02;94;0.4348250918590557
1983;02;14158;0.5961420694637797
1983;02;14246;-0.39722196203153215
1983;02;14271;1.1398660492541408
1983;02;14415;1.0193534935791644
1983;02;14444;-0.5575037657786547
1983;02;14458;-0.05600062454098836
1983;02;9013;0.7077524402756522
1983;02;9068;NA
1983;02;9101;0.8003548827145464
1983;02;9119;1.4057549157674205
1983;02;9167;NA
1983;02;9177;0.2697835679347909
1983;02;9191;NA
1983;02;9192;NA
1983;02;9230;-0.036799246043557825
1983;02;9244;0.8559560518293527
1983;02;9287;0.9394790606943901
1983;02;9310;NA
1983;02;9317;0.9190270577538135
1983;02;9404;0.055659083836365454
1983;02;9573;0.2906460718358185
1983;02;9578;0.9174796462452095
1983;02;2;-0.5904331321612519
1983;02;43;-0.29978922324688706
1983;02;47;0.48135037232631056
1983;02;51;0.16992408147246707
1983;02;53;-0.22062365902003092
1983;02;7;NA
1983;02;14233;-0.45767395932554994
1983;02;14437;NA
1983;02;5884;-1.5444109187317296
1983;02;5937;NA
1983;02;7144;-1.0041819877400406
1983;02;6000;-0.8175193307912819
1983;02;6031;-1.1225698020206267
1983;02;9601;NA
1983;02;5598;NA
1983;02;5600;NA
1983;02;5602;NA
1983;02;5609;NA
1983;02;5612;NA
1983;02;5613;NA
1983;02;5617;NA
1983;02;5620;NA
1983;02;5621;NA
1983;02;5628;NA
1983;02;5629;NA
1983;02;5632;NA
1983;02;5634;NA
1983;02;5640;NA
1983;02;5646;NA
1983;02;5647;-1.1975402572569895
1983;02;5649;NA
1983;02;5651;NA
1983;02;10;0.5106746971361721
1983;02;210;NA
1983;02;221;0.033607749158140625
1983;02;222;0.6815280635311058
1983;02;225;-0.20467751024137196
1983;02;227;-0.51591059410233
1983;02;228;-0.41036587409939523
1983;02;23;1.1689346370769313
1983;02;247;NA
1983;02;250;NA
1983;02;31;0.1905554045440137
1983;02;349;-0.30857721149983397
1983;02;37;1.0693037974158428
1983;02;39;-0.16453708958631677
1983;02;4;NA
1983;02;408;-0.40913708681983957
1983;02;41;0.6430558979370129
1983;02;5;0.6169426243801645
1983;02;50;0.3117607453450667
1983;02;61;NA
1983;02;8;0.7981904984373159
1983;02;6510;-0.6502397095325751
1983;02;6511;-0.30721522820307084
1983;02;6512;-0.7960934293804246
1983;02;6516;-0.23808533236912854
1983;02;6521;-0.710038639140183
1983;02;6528;-0.5741344114246633
1983;02;6529;-0.4516155948191395
1983;02;6541;-0.008334807965799875
1983;02;6543;-0.49172958175818404
1983;02;6546;-0.14229646356357456
1983;02;6547;NA
1983;02;6561;-0.3540876839942819
1983;02;6564;-0.4167784323819385
1983;02;6569;-0.10524012581446388
1983;02;6570;-0.38275630922604587
1983;02;6576;-0.10371423811989892
1983;02;6591;-0.6027179791380091
1983;02;6594;-0.6093914779384082
1983;02;6598;-0.3045338550116154
1983;02;6601;0.025057293713300906
1983;02;6602;-0.4763023616018057
1983;02;6615;-0.29799376985992043
1983;02;6638;0.13074462615763854
1983;02;6639;-0.5031987737801116
1983;02;6640;-0.3220144184551551
1983;02;44;-0.32961846403073314
1983;02;5675;NA
1983;02;5677;NA
1983;02;5678;NA
1983;02;5679;NA
1983;02;5680;NA
1983;02;5681;NA
1983;02;5682;NA
1983;02;5683;NA
1983;02;5687;NA
1983;02;5688;NA
1983;02;5689;NA
1983;02;5690;NA
1983;02;5691;NA
1983;02;5692;NA
1983;02;5693;NA
1983;02;5696;NA
1983;02;5697;NA
1983;02;5698;NA
1983;02;5699;NA
1983;02;5700;NA
1983;02;5703;NA
1983;02;5704;NA
1983;02;5705;NA
1983;02;5707;NA
1983;02;5708;NA
1983;02;5709;NA
1983;02;5710;NA
1983;02;5711;NA
1983;02;5712;NA
1983;02;5713;NA
1983;02;5714;NA
1983;02;5715;NA
1983;02;5716;NA
1983;02;5717;NA
1983;02;5718;NA
1983;02;5720;-0.5997164602484416
1983;02;5721;NA
1983;02;5722;NA
1983;02;5723;NA
1983;02;5725;NA
1983;02;5726;NA
1983;02;5727;NA
1983;02;5728;NA
1983;02;5729;NA
1983;02;5732;NA
1983;02;5733;NA
1983;02;5734;NA
1983;02;5735;NA
1983;02;5736;NA
1983;02;5737;NA
1983;02;5738;NA
1983;02;5739;NA
1983;02;5740;NA
1983;02;5741;NA
1983;02;5742;NA
1983;02;5743;NA
1983;02;5744;NA
1983;02;5745;NA
1983;02;5746;NA
1983;02;5747;NA
1983;02;5748;NA
1983;02;5752;NA
1983;02;5753;NA
1983;02;5754;NA
1983;02;5755;-0.9249501982854906
1983;02;5756;NA
1983;02;5758;NA
1983;02;5759;NA
1983;02;5760;NA
1983;02;5761;NA
1983;02;5763;NA
1983;02;5764;NA
1983;02;5766;NA
1983;02;5769;NA
1983;02;5770;NA
1983;02;5771;NA
1983;02;5772;NA
1983;02;5773;NA
1983;02;5774;NA
1983;02;5775;NA
1983;02;5776;NA
1983;02;5777;NA
1983;02;5779;NA
1983;02;5780;NA
1983;02;5781;NA
1983;02;5783;NA
1983;02;5784;NA
1983;02;5786;NA
1983;02;5797;NA
1983;02;5798;NA
1983;02;5799;NA
1983;02;5800;NA
1983;02;5801;NA
1983;03;6718;0.8387871485644576
1983;03;6720;0.7167125324828628
1983;03;6721;-0.21518402574059659
1983;03;6723;-0.02502748878247514
1983;03;6729;-0.25784196635413525
1983;03;6730;-0.0904259068333564
1983;03;6733;0.11891614270180398
1983;03;6736;-0.040086719106655316
1983;03;6768;0.7362824597095179
1983;03;6769;0.07775286673584623
1983;03;6771;-0.05092823691792543
1983;03;102;0.46807064972146717
1983;03;110;-0.6062717126856915
1983;03;135;NA
1983;03;149;-1.311121469566226
1983;03;150;0.1125215105173138
1983;03;166;NA
1983;03;172;-0.7162647187632413
1983;03;176;-0.02416040776831135
1983;03;18;-0.28259964208063304
1983;03;197;-0.08230407828394742
1983;03;203;-0.24274957332127134
1983;03;206;NA
1983;03;223;-0.5366978141024241
1983;03;49;-0.5172566539003814
1983;03;77;0.06728941471576255
1983;03;94;-0.36255283614547346
1983;03;14158;0.10896777918465403
1983;03;14246;0.5027344957743833
1983;03;14271;0.23864506826851103
1983;03;14415;0.11434635978496822
1983;03;14444;0.46458618698501375
1983;03;14458;0.4225528410588379
1983;03;9013;0.29747216416811073
1983;03;9068;NA
1983;03;9101;-0.2853546658218308
1983;03;9119;0.5701450639432016
1983;03;9167;NA
1983;03;9177;0.26929096781512
1983;03;9191;NA
1983;03;9192;NA
1983;03;9230;0.039773193933853854
1983;03;9244;0.27538230879420833
1983;03;9287;0.06460139009448736
1983;03;9310;NA
1983;03;9317;0.31453614301696026
1983;03;9404;-0.06855464777764929
1983;03;9573;-0.12284532614352897
1983;03;9578;0.43818558062437807
1983;03;2;-0.21753791886905294
1983;03;43;-0.22419025245003443
1983;03;47;-0.1085180027964001
1983;03;51;0.049345703239138033
1983;03;53;-0.16582650722032147
1983;03;7;NA
1983;03;14233;-0.46738170395135953
1983;03;14437;NA
1983;03;5884;0.25479720264116806
1983;03;5937;NA
1983;03;7144;-0.8438062584555185
1983;03;6000;0.5418746621243875
1983;03;6031;-0.3094754407920405
1983;03;9601;NA
1983;03;5598;NA
1983;03;5600;NA
1983;03;5602;NA
1983;03;5609;NA
1983;03;5612;NA
1983;03;5613;NA
1983;03;5617;NA
1983;03;5620;NA
1983;03;5621;NA
1983;03;5628;NA
1983;03;5629;NA
1983;03;5632;NA
1983;03;5634;NA
1983;03;5640;NA
1983;03;5646;NA
1983;03;5647;-0.620648331828779
1983;03;5649;-0.1114633322067183
1983;03;5651;NA
1983;03;10;0.3805210369221342
1983;03;210;NA
1983;03;221;-0.19242459569189432
1983;03;222;0.3040436201035601
1983;03;225;0.06277424052243423
1983;03;227;-0.08462774711187178
1983;03;228;-0.06168243879599419
1983;03;23;1.0005093669118181
1983;03;247;NA
1983;03;250;NA
1983;03;31;0.29125633757647057
1983;03;349;-0.178494988874199
1983;03;37;0.4888569201934235
1983;03;39;0.09604433021155805
1983;03;4;NA
1983;03;408;-0.2055460544605714
1983;03;41;0.8737805038364952
1983;03;5;0.4692435247981009
1983;03;50;0.19476990172583275
1983;03;61;NA
1983;03;8;0.05774452731273452
1983;03;6510;-0.3064802060816929
1983;03;6511;-0.30232641460755444
1983;03;6512;-0.3934091330501844
1983;03;6516;0.2510848774607634
1983;03;6521;-0.08846213014730622
1983;03;6528;-0.3157081724130879
1983;03;6529;-0.2215670114790543
1983;03;6541;0.0633748188990431
1983;03;6543;-0.09586759071042202
1983;03;6546;-0.6260723043609508
1983;03;6547;NA
1983;03;6561;-0.011933816672048389
1983;03;6564;-0.22721818325532459
1983;03;6569;0.18648795012199593
1983;03;6570;-0.30260678851537937
1983;03;6576;-0.22472140840892815
1983;03;6591;-0.6523569704006565
1983;03;6594;-0.22680201274871523
1983;03;6598;-0.29765615217884817
1983;03;6601;-0.4631255832725181
1983;03;6602;-0.9054470878933045
1983;03;6615;-0.3673223816672466
1983;03;6638;0.012711893509256968
1983;03;6639;-0.5233560505611529
1983;03;6640;-0.19326343152566072
1983;03;44;-0.164411717363379
1983;03;5675;-0.9952321294787634
1983;03;5677;NA
1983;03;5678;NA
1983;03;5679;NA
1983;03;5680;NA
1983;03;5681;NA
1983;03;5682;NA
1983;03;5683;NA
1983;03;5687;NA
1983;03;5688;NA
1983;03;5689;NA
1983;03;5690;NA
1983;03;5691;NA
1983;03;5692;NA
1983;03;5693;NA
1983;03;5696;NA
1983;03;5697;NA
1983;03;5698;NA
1983;03;5699;NA
1983;03;5700;NA
1983;03;5703;NA
1983;03;5704;NA
1983;03;5705;NA
1983;03;5707;NA
1983;03;5708;NA
1983;03;5709;NA
1983;03;5710;NA
1983;03;5711;NA
1983;03;5712;NA
1983;03;5713;NA
1983;03;5714;NA
1983;03;5715;NA
1983;03;5716;NA
1983;03;5717;NA
1983;03;5718;NA
1983;03;5720;0.4364252437156916
1983;03;5721;NA
1983;03;5722;NA
1983;03;5723;NA
1983;03;5725;NA
1983;03;5726;NA
1983;03;5727;NA
1983;03;5728;NA
1983;03;5729;NA
1983;03;5732;NA
1983;03;5733;NA
1983;03;5734;NA
1983;03;5735;NA
1983;03;5736;NA
1983;03;5737;NA
1983;03;5738;NA
1983;03;5739;NA
1983;03;5740;NA
1983;03;5741;NA
1983;03;5742;NA
1983;03;5743;NA
1983;03;5744;NA
1983;03;5745;NA
1983;03;5746;NA
1983;03;5747;NA
1983;03;5748;NA
1983;03;5752;NA
1983;03;5753;NA
1983;03;5754;NA
1983;03;5755;0.14915327707261683
1983;03;5756;NA
1983;03;5758;NA
1983;03;5759;NA
1983;03;5760;NA
1983;03;5761;NA
1983;03;5763;NA
1983;03;5764;NA
1983;03;5766;NA
1983;03;5769;NA
1983;03;5770;NA
1983;03;5771;NA
1983;03;5772;NA
1983;03;5773;NA
1983;03;5774;NA
1983;03;5775;NA
1983;03;5776;NA
1983;03;5777;NA
1983;03;5779;NA
1983;03;5780;NA
1983;03;5781;NA
1983;03;5783;NA
1983;03;5784;NA
1983;03;5786;NA
1983;03;5797;NA
1983;03;5798;NA
1983;03;5799;NA
1983;03;5800;NA
1983;03;5801;NA
1983;04;6718;1.4117517707779987
1983;04;6720;0.6974354707467558
1983;04;6721;0.10754816112616991
1983;04;6723;0.022706932408446654
1983;04;6729;-0.5137674404554867
1983;04;6730;-0.12340159239122839
1983;04;6733;0.027043936774215432
1983;04;6736;-0.10094787757500498
1983;04;6768;0.9737005151352481
1983;04;6769;0.3016145967768516
1983;04;6771;0.8726867628355335
1983;04;102;-1.0032761987784085
1983;04;110;-0.787463992950433
1983;04;135;NA
1983;04;149;-0.7825048781362969
1983;04;150;-0.11834612215439297
1983;04;166;NA
1983;04;172;-0.1475536294010806
1983;04;176;0.31827019248848015
1983;04;18;-0.5475421800758692
1983;04;197;0.5204455581314107
1983;04;203;0.6279269974210816
1983;04;206;NA
1983;04;223;-0.7117297450659283
1983;04;49;0.5332148570323676
1983;04;77;0.889228084994131
1983;04;94;-0.6802285701196564
1983;04;14158;-0.23641635148984957
1983;04;14246;0.5337034342769332
1983;04;14271;0.22851349414923988
1983;04;14415;-0.007811700930492223
1983;04;14444;0.16444618670288805
1983;04;14458;0.27760524529988834
1983;04;9013;0.29324482847746364
1983;04;9068;NA
1983;04;9101;-0.3281349146169508
1983;04;9119;0.8963118185854926
1983;04;9167;NA
1983;04;9177;0.5292570384803074
1983;04;9191;NA
1983;04;9192;NA
1983;04;9230;0.3331851968643537
1983;04;9244;-0.08125734530984756
1983;04;9287;-0.2623428370457803
1983;04;9310;NA
1983;04;9317;0.5307481805622791
1983;04;9404;-0.21559224431020962
1983;04;9573;-0.20019062751516403
1983;04;9578;1.0927555174108414
1983;04;2;-0.09152745958600085
1983;04;43;-0.21618441541492078
1983;04;47;-0.37616353599798924
1983;04;51;0.10011612590721858
1983;04;53;0.4053490219939122
1983;04;7;NA
1983;04;14233;0.07870222932739382
1983;04;14437;NA
1983;04;5884;0.7350804715884542
1983;04;5937;NA
1983;04;7144;-0.5991771450449566
1983;04;6000;1.0129010573666133
1983;04;6031;0.6025483720510814
1983;04;9601;NA
1983;04;5598;NA
1983;04;5600;NA
1983;04;5602;NA
1983;04;5609;NA
1983;04;5612;NA
1983;04;5613;NA
1983;04;5617;NA
1983;04;5620;NA
1983;04;5621;NA
1983;04;5628;NA
1983;04;5629;NA
1983;04;5632;NA
1983;04;5634;NA
1983;04;5640;NA
1983;04;5646;NA
1983;04;5647;0.24050640900302625
1983;04;5649;0.6722597117651932
1983;04;5651;NA
1983;04;10;0.9591535094173909
1983;04;210;NA
1983;04;221;0.37956367272015673
1983;04;222;0.9069980205017872
1983;04;225;0.7306191273890209
1983;04;227;0.573764793849177
1983;04;228;0.7837511378954763
1983;04;23;2.059016001106456
1983;04;247;NA
1983;04;250;NA
1983;04;31;1.3539105268994667
1983;04;349;0.2794687242450695
1983;04;37;0.9240609365681527
1983;04;39;1.1328155203724735
1983;04;4;NA
1983;04;408;0.5704671654740828
1983;04;41;2.0108128240291547
1983;04;5;1.8420560293687422
1983;04;50;1.0586387627783267
1983;04;61;NA
1983;04;8;0.42104976352764845
1983;04;6510;0.22771414230206866
1983;04;6511;0.6620300570022307
1983;04;6512;0.1080534128562342
1983;04;6516;0.6644112847052676
1983;04;6521;0.35480997119137764
1983;04;6528;0.4784385108584369
1983;04;6529;0.6963692442721996
1983;04;6541;-0.23431469658015355
1983;04;6543;0.45600139134156226
1983;04;6546;-1.1327681967927312
1983;04;6547;NA
1983;04;6561;0.7724914722325902
1983;04;6564;0.18548737589578662
1983;04;6569;0.7008307362867701
1983;04;6570;0.23165589278211793
1983;04;6576;-0.04827094932667447
1983;04;6591;0.49251064837478986
1983;04;6594;0.7805243468343113
1983;04;6598;0.3495834833228602
1983;04;6601;0.16566350725110446
1983;04;6602;-0.01689582243049142
1983;04;6615;1.0990587507197918
1983;04;6638;0.4095542860631459
1983;04;6639;0.030357035480938713
1983;04;6640;0.2452438954563153
1983;04;44;0.7810119905028621
1983;04;5675;0.359485764151114
1983;04;5677;NA
1983;04;5678;NA
1983;04;5679;NA
1983;04;5680;NA
1983;04;5681;NA
1983;04;5682;NA
1983;04;5683;NA
1983;04;5687;NA
1983;04;5688;NA
1983;04;5689;NA
1983;04;5690;NA
1983;04;5691;NA
1983;04;5692;NA
1983;04;5693;NA
1983;04;5696;NA
1983;04;5697;NA
1983;04;5698;NA
1983;04;5699;NA
1983;04;5700;NA
1983;04;5703;NA
1983;04;5704;NA
1983;04;5705;NA
1983;04;5707;NA
1983;04;5708;NA
1983;04;5709;NA
1983;04;5710;NA
1983;04;5711;NA
1983;04;5712;NA
1983;04;5713;NA
1983;04;5714;NA
1983;04;5715;NA
1983;04;5716;NA
1983;04;5717;NA
1983;04;5718;NA
1983;04;5720;0.36150782296841044
1983;04;5721;NA
1983;04;5722;NA
1983;04;5723;NA
1983;04;5725;NA
1983;04;5726;NA
1983;04;5727;NA
1983;04;5728;NA
1983;04;5729;NA
1983;04;5732;NA
1983;04;5733;NA
1983;04;5734;NA
1983;04;5735;NA
1983;04;5736;NA
1983;04;5737;NA
1983;04;5738;NA
1983;04;5739;NA
1983;04;5740;NA
1983;04;5741;NA
1983;04;5742;NA
1983;04;5743;NA
1983;04;5744;NA
1983;04;5745;NA
1983;04;5746;NA
1983;04;5747;NA
1983;04;5748;NA
1983;04;5752;NA
1983;04;5753;NA
1983;04;5754;NA
1983;04;5755;0.005052641304575116
1983;04;5756;NA
1983;04;5758;NA
1983;04;5759;NA
1983;04;5760;NA
1983;04;5761;NA
1983;04;5763;NA
1983;04;5764;NA
1983;04;5766;NA
1983;04;5769;NA
1983;04;5770;NA
1983;04;5771;NA
1983;04;5772;NA
1983;04;5773;NA
1983;04;5774;NA
1983;04;5775;NA
1983;04;5776;NA
1983;04;5777;NA
1983;04;5779;NA
1983;04;5780;NA
1983;04;5781;NA
1983;04;5783;NA
1983;04;5784;NA
1983;04;5786;NA
1983;04;5797;NA
1983;04;5798;NA
1983;04;5799;NA
1983;04;5800;NA
1983;04;5801;NA
1983;05;6718;1.8405979355979198
1983;05;6720;0.7134300622928041
1983;05;6721;0.4157368311965609
1983;05;6723;0.17068377945088772
1983;05;6729;0.07954004119030869
1983;05;6730;-0.16545722972545204
1983;05;6733;0.26429096246563294
1983;05;6736;0.7403560713378797
1983;05;6768;0.2673364062373709
1983;05;6769;-0.05440551142230252
1983;05;6771;0.9539031307883465
1983;05;102;0.971470799716293
1983;05;110;-0.5777678503043048
1983;05;135;NA
1983;05;149;0.9597480804609646
1983;05;150;1.3687562841552805
1983;05;166;NA
1983;05;172;1.4604699194877335
1983;05;176;1.835529920567942
1983;05;18;3.7639476462522414
1983;05;197;1.9945269319411247
1983;05;203;2.1928662019521377
1983;05;206;NA
1983;05;223;0.5039283849755064
1983;05;49;2.0620479812078214
1983;05;77;4.230563001481516
1983;05;94;0.6450336733500909
1983;05;14158;-0.7182365240059112
1983;05;14246;0.4012955047344209
1983;05;14271;0.14342816938215414
1983;05;14415;-0.7645283873888448
1983;05;14444;0.021051416130156674
1983;05;14458;-0.4188852391487614
1983;05;9013;0.06455870673400749
1983;05;9068;NA
1983;05;9101;-1.4642694320681517
1983;05;9119;-0.11577972074613715
1983;05;9167;NA
1983;05;9177;0.1827199100709003
1983;05;9191;NA
1983;05;9192;-0.7521017148233875
1983;05;9230;0.40161735165902757
1983;05;9244;-0.7231875797991554
1983;05;9287;-0.9143323535926193
1983;05;9310;NA
1983;05;9317;0.2890171350699735
1983;05;9404;-1.0314837443789209
1983;05;9573;-1.4165314772859896
1983;05;9578;0.5259227407489445
1983;05;2;-3.590895327879252e-4
1983;05;43;0.49681500386146743
1983;05;47;-0.3807332233096446
1983;05;51;0.9035962810490402
1983;05;53;0.7448889003238863
1983;05;7;NA
1983;05;14233;0.947465036382409
1983;05;14437;-0.2608308151212501
1983;05;5884;1.0434524445906153
1983;05;5937;NA
1983;05;7144;-0.17856022788357565
1983;05;6000;1.4376565076059264
1983;05;6031;1.224422983285709
1983;05;9601;NA
1983;05;5598;NA
1983;05;5600;NA
1983;05;5602;NA
1983;05;5609;NA
1983;05;5612;NA
1983;05;5613;NA
1983;05;5617;NA
1983;05;5620;NA
1983;05;5621;NA
1983;05;5628;NA
1983;05;5629;NA
1983;05;5632;NA
1983;05;5634;NA
1983;05;5640;NA
1983;05;5646;NA
1983;05;5647;0.9906526261518918
1983;05;5649;2.2804537748738007
1983;05;5651;NA
1983;05;10;-0.2272217059750575
1983;05;210;NA
1983;05;221;0.7696287369313541
1983;05;222;1.04214211324802
1983;05;225;0.9987836964841894
1983;05;227;0.6280273791948
1983;05;228;1.41845183127288
1983;05;23;0.3074853048352788
1983;05;247;NA
1983;05;250;NA
