yy;mm;SiteID;spi
1987;05;6720;-0.757029811824609
1987;05;6721;-0.8842140419977532
1987;05;6723;-0.15948408294381738
1987;05;6729;-0.2112907685012604
1987;05;6730;-1.0516714562187834
1987;05;6733;-0.34691429997238943
1987;05;6736;-0.5193280457636357
1987;05;6768;-0.6853545371749329
1987;05;6769;-0.13441543253593324
1987;05;6771;-0.09927371073747987
1987;05;102;0.8552429493987981
1987;05;110;0.9502040102848427
1987;05;149;0.5921292913616946
1987;05;150;0.2290688207891827
1987;05;172;0.6120261309411583
1987;05;176;0.8077454508121424
1987;05;18;-0.21905380320191584
1987;05;197;0.1585764641463978
1987;05;203;0.48703397258076003
1987;05;223;0.9883041877149317
1987;05;30;-0.15990648032178317
1987;05;49;0.1946571177973581
1987;05;58;-0.3241591960480657
1987;05;77;0.22029318667027942
1987;05;94;1.4586170712988644
1987;05;13063;-0.8362920611200152
1987;05;14158;-1.3002453167325811
1987;05;14246;-1.214679145348935
1987;05;14271;-1.0672380333125218
1987;05;14415;-1.0073510395644638
1987;05;14444;-1.026173037193641
1987;05;14458;-0.7917155491677328
1987;05;9013;-1.3417560310164391
1987;05;9041;-0.9202273354617526
1987;05;9051;-0.515437403187429
1987;05;9054;-0.46892563379832897
1987;05;9071;-0.8464162661937253
1987;05;9101;-0.2228195428125951
1987;05;9119;-0.8912021052253641
1987;05;9121;-1.200121702474325
1987;05;9177;-1.1773492071570542
1987;05;9189;-1.221074553995727
1987;05;9230;-0.4829898271974595
1987;05;9233;-0.9459079448290547
1987;05;9244;-0.6956995226295845
1987;05;9276;-0.6757579088423616
1987;05;9287;-0.27533278304559017
1987;05;9328;-1.1821673176070975
1987;05;9404;-0.9245517206695978
1987;05;9573;-0.4004883171513675
1987;05;9578;0.5737250954846086
1987;05;2;-0.41390184813436165
1987;05;21;0.7199774341439091
1987;05;43;-0.5226983326052792
1987;05;47;1.336059484444575
1987;05;51;-0.38353560667413017
1987;05;53;-0.5996510855429182
1987;05;7;-0.04187906475618308
1987;05;14233;0.2234855129520507
1987;05;5884;0.5145039438310952
1987;05;5937;-0.10066658832232105
1987;05;7144;-1.0088311409963666
1987;05;6000;-0.767490996335973
1987;05;6031;-0.9795685500823463
1987;05;5647;-1.1703456888208468
1987;05;5649;-2.9065948765602845
1987;05;10;-0.5773481191490123
1987;05;217;-1.0756801837389764
1987;05;221;0.016505004629249562
1987;05;222;-0.024968733760490754
1987;05;225;NA
1987;05;227;-1.067506331700804
1987;05;23;-0.9826847190266028
1987;05;250;-0.28139150701768456
1987;05;31;-0.9438599817210529
1987;05;37;0.020699570874968928
1987;05;39;-0.7769692666571464
1987;05;408;-0.8679822373398548
1987;05;5;-0.22358441408596344
1987;05;50;-2.269496249741904
1987;05;52;-1.3239966459479238
1987;05;6;-0.9668625472926308
1987;05;8;0.2103389108372127
1987;05;6510;0.10971267568551962
1987;05;6511;0.6300231069070212
1987;05;6512;-0.09829885967546435
1987;05;6516;-0.24790717933991965
1987;05;6528;0.041726611152128744
1987;05;6529;0.3934962223470653
1987;05;6541;0.23359208666585052
1987;05;6546;-0.17068018669395768
1987;05;6561;0.20991657048806317
1987;05;6564;0.22173073688630535
1987;05;6569;0.4362029155374627
1987;05;6570;0.3950981068324669
1987;05;6576;-0.009919994616672574
1987;05;6591;0.1814098660305749
1987;05;6594;0.1385984105878392
1987;05;6598;0.5654393132619538
1987;05;6601;0.8511697534757591
1987;05;6602;0.20193766179088496
1987;05;6615;0.0528182792789656
1987;05;6638;-0.23113888654459536
1987;05;6639;-0.00933898448814263
1987;05;6640;0.1748830472414372
1987;05;26;-1.1543357812992212
1987;05;44;-0.8057973628204153
1987;05;5675;0.2273467084471135
1987;05;5677;0.19348151304153824
1987;05;5679;0.3646470237825264
1987;05;5681;-0.24917914834383528
1987;05;5720;-1.5977067804112068
1987;06;6718;-0.295550539391044
1987;06;6720;-0.9408222712154038
1987;06;6721;-0.6587936492604614
1987;06;6723;0.5386415610429296
1987;06;6729;0.6700899365471776
1987;06;6730;-0.4141988446156385
1987;06;6733;-0.060772506544515534
1987;06;6736;1.3946507715938432
1987;06;6768;0.43678026585801366
1987;06;6769;0.5434409272441211
1987;06;6771;0.27819670067187785
1987;06;102;0.44664036896397863
1987;06;110;0.6042187829627993
1987;06;149;0.7046457095276922
1987;06;150;0.6052481331144429
1987;06;172;0.7580663414551725
1987;06;176;1.0324317252400166
1987;06;18;-0.48788749741656423
1987;06;197;1.288454974878736
1987;06;203;1.3168837910391107
1987;06;223;0.4696601271702413
1987;06;30;-0.09872123136134281
1987;06;49;0.45112105904764394
1987;06;58;-0.16900332622834813
1987;06;77;0.6899405706992358
1987;06;94;0.8485801021863248
1987;06;13063;-0.7378910847995191
1987;06;14158;-1.3597739159691722
1987;06;14246;-0.574344761749673
1987;06;14271;-0.8655021269372665
1987;06;14415;-1.0550632229388124
1987;06;14444;-0.23494391420920568
1987;06;14458;-0.4882812865571643
1987;06;9013;-0.7985594426877408
1987;06;9041;-0.6769674344832122
1987;06;9051;-0.5976967137251866
1987;06;9054;-0.6695537905289749
1987;06;9071;-0.9503818181887477
1987;06;9101;-0.45988610688696613
1987;06;9119;0.4352421008814775
1987;06;9121;-0.33521044129336075
1987;06;9177;-0.5272593076933296
1987;06;9189;-0.25857263895402577
1987;06;9230;-0.08662483186841499
1987;06;9233;-0.7643558956157959
1987;06;9244;-0.8221231750585164
1987;06;9276;-0.18004910010364567
1987;06;9287;-0.5762613639371547
1987;06;9328;-1.066220257708739
1987;06;9404;-0.9066151768688319
1987;06;9573;-0.3377790730668989
1987;06;9578;0.6355415317643038
1987;06;2;-0.021029337297738683
1987;06;21;1.5402478313585075
1987;06;43;-0.15727086409876115
1987;06;47;2.163686264137837
1987;06;51;1.3855088986547872
1987;06;53;-0.006924916219587896
1987;06;7;0.29404366482505995
1987;06;14233;0.5936994975146378
1987;06;5884;0.9882286086649613
1987;06;5937;0.515863749974805
1987;06;7144;-0.16258483561507492
1987;06;6000;-0.3685981666334769
1987;06;6031;-0.048040500374529706
1987;06;5647;-0.07362924154198204
1987;06;5649;-2.0755385296334663
1987;06;10;-0.6064625208016541
1987;06;217;-0.5662092781834566
1987;06;221;-0.007524154081413513
1987;06;222;0.16377044451290526
1987;06;225;NA
1987;06;227;-0.23863076600450842
1987;06;23;-0.6810561675944748
1987;06;250;0.09921360305966323
1987;06;31;0.40438331847595405
1987;06;37;0.47258727448354565
1987;06;39;-0.10736296648482284
1987;06;408;-0.47095094556096034
1987;06;5;0.4304895288694641
1987;06;50;-0.6601963696475579
1987;06;52;-0.353163196480068
1987;06;6;-0.6536180532576561
1987;06;8;0.5542315707362894
1987;06;6510;0.4308874566688119
1987;06;6511;1.0409994410701835
1987;06;6512;0.5109683879491593
1987;06;6516;0.30314459714421416
1987;06;6528;0.5334442960547061
1987;06;6529;0.7357513791227667
1987;06;6541;0.514648643675229
1987;06;6546;0.5034180579999885
1987;06;6561;0.6394071399193867
1987;06;6564;0.5963777291578547
1987;06;6569;1.0559892585397237
1987;06;6570;0.9366129656711043
1987;06;6576;0.22116584091759994
1987;06;6591;0.5985110134351015
1987;06;6594;0.7082359312253804
1987;06;6598;0.8979971847213194
1987;06;6601;1.6220467584920324
1987;06;6602;0.685184229387093
1987;06;6615;0.8285212031684744
1987;06;6638;0.6630259234791405
1987;06;6639;0.6223363187290681
1987;06;6640;0.5317769134872972
1987;06;26;-0.9166518910809693
1987;06;44;-0.5704857708899057
1987;06;5675;0.2493625946272992
1987;06;5677;0.5108599521474022
1987;06;5679;0.7474290354873588
1987;06;5681;0.09900955864817917
1987;06;5720;-0.7238497612221926
1987;07;6718;-0.957418151926512
1987;07;6720;-0.9532776473787734
1987;07;6721;-0.6892847946166066
1987;07;6723;0.6250574162878971
1987;07;6729;0.3620224786399738
1987;07;6730;-0.21090979107829236
1987;07;6733;0.2514622439118602
1987;07;6736;1.0926301576298214
1987;07;6768;1.8665723156167588
1987;07;6769;0.7898417698151525
1987;07;6771;-0.0463580072157786
1987;07;102;1.4127722522228798
1987;07;110;1.9727833543860027
1987;07;149;1.6672441770787891
1987;07;150;2.0372847990366743
1987;07;172;1.2029550928459838
1987;07;176;0.44918655975753147
1987;07;18;-0.6707009794683141
1987;07;197;1.253632148113328
1987;07;203;0.7907017143594995
1987;07;223;1.083175638867816
1987;07;30;-0.18138891050668926
1987;07;49;0.9712313931133716
1987;07;58;0.24344666165707243
1987;07;77;1.9600393472653495
1987;07;94;0.697605491267278
1987;07;13063;-1.256147243720973
1987;07;14158;-1.1836883779261769
1987;07;14246;-0.7532780930717177
1987;07;14271;-0.46377028598849684
1987;07;14415;-1.254493346178468
1987;07;14444;-0.20226328979221092
1987;07;14458;-0.6025608594065005
1987;07;9013;-0.662799461072615
1987;07;9041;-0.7442057113456988
1987;07;9051;-0.13247063261436653
1987;07;9054;-0.9960472109343065
1987;07;9071;-1.4678421575374268
1987;07;9101;-1.0614316285022831
1987;07;9119;1.635961794064809
1987;07;9121;0.5664769052331018
1987;07;9177;-0.09592590851768602
1987;07;9189;0.6589506741933008
1987;07;9230;-0.07692103187538019
1987;07;9233;-0.8087088481844149
1987;07;9244;-0.28255884813939824
1987;07;9276;-0.08050879311159127
1987;07;9287;0.17215931036833038
1987;07;9328;-0.5212441197483876
1987;07;9404;-0.6507489250935851
1987;07;9573;0.14987086324736898
1987;07;9578;0.6763264828056376
1987;07;2;-0.09854394499584203
1987;07;21;2.0734365259032557
1987;07;43;-0.19983102014956924
1987;07;47;2.4149828065645904
1987;07;51;1.3283256962102292
1987;07;53;0.3252720573253419
1987;07;7;0.03127827607422962
1987;07;14233;1.1099883602251424
1987;07;5884;0.07073202304404999
1987;07;5937;1.3991551909102102
1987;07;7144;1.1719908495788665
1987;07;6000;-0.43848109927646595
1987;07;6031;0.616757074983167
1987;07;5647;0.8218594777562185
1987;07;5649;-1.3432465072538808
1987;07;10;-0.12917593345816072
1987;07;217;0.710969317256389
1987;07;221;0.21581444767640834
1987;07;222;0.26064049852245963
1987;07;225;0.6492073070180922
1987;07;227;0.4244177401606095
1987;07;23;-0.03365677162979312
1987;07;250;0.46265422873136114
1987;07;31;0.8933150745281536
1987;07;37;1.6607379206925
1987;07;39;0.5879543331521989
1987;07;408;0.48360638591224153
1987;07;5;0.7704990736978972
1987;07;50;0.0696849015920396
1987;07;52;0.2852302536265333
1987;07;6;-0.5491106588492451
1987;07;8;0.8778202565841907
1987;07;6510;0.5112827765465304
1987;07;6511;1.717498980375157
1987;07;6512;0.5632583314880379
1987;07;6516;-0.02455753991562733
1987;07;6528;1.55233994697694
1987;07;6529;0.8676504228214191
1987;07;6541;0.4729712657063328
1987;07;6546;1.8344019290291442
1987;07;6561;0.8748462590909099
1987;07;6564;0.6960064948558914
1987;07;6569;1.0334056196651442
1987;07;6570;1.044856412764301
1987;07;6576;0.27922176336990184
1987;07;6591;1.526196991401525
1987;07;6594;1.1682720804283726
1987;07;6598;0.49336251829699374
1987;07;6601;1.7953638058559047
1987;07;6602;1.076136372184277
1987;07;6615;0.7507497861756454
1987;07;6638;1.1854845082553678
1987;07;6639;1.5160686730919481
1987;07;6640;0.5691945171166484
1987;07;26;-0.4053727697157944
1987;07;44;-0.45206507358958714
1987;07;5675;0.34839150282882414
1987;07;5677;0.5091881549400099
1987;07;5679;1.0945724365831682
1987;07;5681;0.2080987770765795
1987;07;5720;-0.27702760410520866
1987;08;6718;0.26354335432973997
1987;08;6720;-0.9445888927469404
1987;08;6721;-0.861203444301157
1987;08;6723;0.9263876606027319
1987;08;6729;0.5289208756750071
1987;08;6730;0.1682331846084023
1987;08;6733;-0.0713375897715473
1987;08;6736;0.7842363390775533
1987;08;6768;1.769362693120926
1987;08;6769;-0.05636461023507376
1987;08;6771;-0.3617693635146386
1987;08;102;0.7009148543629588
1987;08;110;1.8275137750805068
1987;08;149;1.3849862151506005
1987;08;150;2.185649903670066
1987;08;172;0.6884444417145215
1987;08;176;0.4521909940969718
1987;08;18;-0.21661687784543446
1987;08;197;0.9581923825793176
1987;08;203;0.758881853559712
1987;08;223;0.45541641327328247
1987;08;30;0.47013140423158006
1987;08;49;0.7489877708248396
1987;08;58;0.9663503384263606
1987;08;77;2.151226636861336
1987;08;94;0.6715392101478432
1987;08;13063;-0.9683852560458301
1987;08;14158;-1.5015362263412693
1987;08;14246;-0.7262971440404103
1987;08;14271;0.4316839413893443
1987;08;14415;-1.2855104437457652
1987;08;14444;0.07081682302476547
1987;08;14458;-0.4221453612585656
1987;08;9013;-1.1658422362931438
1987;08;9041;-1.1696465249212273
1987;08;9051;-0.383835806022505
1987;08;9054;-0.4249694027716464
1987;08;9071;-1.0055507776438068
1987;08;9101;-0.81166273353161
1987;08;9119;0.99008320903578
1987;08;9121;0.0302059957003992
1987;08;9177;-0.45800241528549035
1987;08;9189;0.30870708570912914
1987;08;9230;-0.23292509977931994
1987;08;9233;-0.529216221994818
1987;08;9244;0.1004758755318088
1987;08;9276;-0.5781188807201
1987;08;9287;0.2229072313583899
1987;08;9328;-0.261630599931914
1987;08;9404;-1.0602021441792473
1987;08;9573;0.4416827880647847
1987;08;9578;-0.03929950915803069
1987;08;2;0.08630658095391201
1987;08;21;2.339991589845273
1987;08;43;-0.1162250206157498
1987;08;47;1.307328213239669
1987;08;51;0.7268005736224836
1987;08;53;0.6802226665596035
1987;08;7;0.032605830205423354
1987;08;14233;1.7512176722391908
1987;08;5884;-0.24946988293191727
1987;08;5937;1.4394418274465026
1987;08;7144;1.4540478109449402
1987;08;6000;0.039090121310834565
1987;08;6031;1.2593062708271021
1987;08;5647;1.4414010141390559
1987;08;5649;1.6971796282921956
1987;08;10;-0.867246916822359
1987;08;217;0.7484378855936987
1987;08;221;-0.5438560215067783
1987;08;222;0.37126373269872365
1987;08;225;0.3163282163276117
1987;08;227;0.03620908686124274
1987;08;23;-0.19369818310298398
1987;08;250;0.2358576702359014
1987;08;31;0.10011766896566596
1987;08;37;0.8417602283099627
1987;08;39;0.3437522389680186
1987;08;408;1.2130861887552493
1987;08;5;0.3327606534436615
1987;08;50;0.6366063834049136
1987;08;52;-0.23550666016818417
1987;08;6;-0.9257018381016014
1987;08;8;0.18565755710142903
1987;08;6510;0.9847416015374924
1987;08;6511;1.4253223223371365
1987;08;6512;0.851498474469871
1987;08;6516;0.07443405522527989
1987;08;6528;2.2721133788274597
1987;08;6529;1.0695020752119484
1987;08;6541;0.5632493184833403
1987;08;6546;2.3046259169764194
1987;08;6561;0.7053053062118495
1987;08;6564;0.9238355260548093
1987;08;6569;0.5313074056617711
1987;08;6570;0.9603496963502421
1987;08;6576;0.3537836127982351
1987;08;6591;1.4050455172980023
1987;08;6594;1.1475325912832848
1987;08;6598;-0.15604807119157088
1987;08;6601;0.5019091802023133
1987;08;6602;0.41113629316610795
1987;08;6615;1.097586134440554
1987;08;6638;1.8503639652053525
1987;08;6639;1.5859774469918257
1987;08;6640;0.35969076232396147
1987;08;26;0.8723907677524684
1987;08;44;1.5167836278528137
1987;08;5675;0.2451423501052223
1987;08;5677;0.7686586863291783
1987;08;5679;0.7942457734997503
1987;08;5681;0.041371149158983586
1987;08;5720;-0.6429683448421726
1987;09;6718;0.5480774757382884
1987;09;6720;-1.0561791102897204
1987;09;6721;-1.1166047391379461
1987;09;6723;0.17543590623380487
1987;09;6729;0.07842147393476029
1987;09;6730;0.13695861565562395
1987;09;6733;0.08346549132949382
1987;09;6736;-0.4373875365120541
1987;09;6768;0.8782879391837337
1987;09;6769;-0.44858707321601127
1987;09;6771;-0.7232715355854242
1987;09;102;1.056550097010119
1987;09;110;2.049193225900393
1987;09;149;1.7581234274856747
1987;09;150;2.043042592681383
1987;09;172;1.427824628201279
1987;09;176;0.567341479056387
1987;09;18;0.056970932456483867
1987;09;197;-0.14310265782948836
1987;09;203;0.2709033015341937
1987;09;223;0.8069318305228749
1987;09;30;0.8259817845433798
1987;09;49;0.4185372699554362
1987;09;58;0.6224851418172433
1987;09;77;2.0190885303892427
1987;09;94;1.4971489400473768
1987;09;13063;-0.4067416636184653
1987;09;14158;-1.3264132515596148
1987;09;14246;-0.9887382077765232
1987;09;14271;0.19955539628347027
1987;09;14415;-0.8679427351596272
1987;09;14444;-0.5080934918671978
1987;09;14458;-0.42813176874576014
1987;09;9013;-1.5457886706309618
1987;09;9041;-1.09653295327262
1987;09;9051;-0.26992592078990435
1987;09;9054;-0.4501277160096968
1987;09;9071;-0.8985790868834499
1987;09;9101;-0.4576285296909473
1987;09;9119;-0.024259482594494123
1987;09;9121;-0.6092017291025689
1987;09;9177;-1.1523509625839734
1987;09;9189;-0.387855514092703
1987;09;9230;-0.07618718538320295
1987;09;9233;-0.6061191776991977
1987;09;9244;-0.10411054318854339
1987;09;9276;0.20738247150555136
1987;09;9287;0.10791131538001598
1987;09;9328;-0.3842897816199689
1987;09;9404;-0.589730456315892
1987;09;9573;0.32493970682008044
1987;09;9578;0.051519837417613804
1987;09;2;-0.5671443124860237
1987;09;21;1.325753013325202
1987;09;43;-0.5373131743088063
1987;09;47;-0.2775840703076379
1987;09;51;-0.32582641117294026
1987;09;53;-0.0684794686336026
1987;09;7;-0.7582416197228353
1987;09;14233;0.6189480364327312
1987;09;5884;-1.4194378038987545
1987;09;5937;0.4054094136767792
1987;09;7144;1.019258247208167
1987;09;6000;0.08800237665270781
1987;09;6031;-0.13136131409679047
1987;09;5647;0.03242511947661567
1987;09;5649;0.7800493117586417
1987;09;10;-0.6360142453051301
1987;09;217;0.11124679052532531
1987;09;221;-0.01627257025077478
1987;09;222;0.2379260349361226
1987;09;225;0.6888177819956375
1987;09;227;0.44401976761035256
1987;09;23;-0.8246838599497521
1987;09;250;0.0045367370085268284
1987;09;31;-0.3798215716810549
1987;09;37;0.5068339314806554
1987;09;39;0.14163154628954958
1987;09;408;1.0413727052544859
1987;09;5;-0.1408951049663121
1987;09;50;0.37722241155018793
1987;09;52;NA
1987;09;6;-0.47346608441699334
1987;09;8;-0.08611943137497699
1987;09;6510;0.16995342668820945
1987;09;6511;0.752314511383027
1987;09;6512;-0.06452468744983687
1987;09;6516;-0.6704573795189681
1987;09;6528;1.5899574605724045
1987;09;6529;0.6837442742973225
1987;09;6541;0.5996130074915136
1987;09;6546;1.4634775420921302
1987;09;6561;0.3754231191344731
1987;09;6564;0.3834686344369568
1987;09;6569;-0.1856837650020616
1987;09;6570;0.16429203107954932
1987;09;6576;-0.22219416842886006
1987;09;6591;0.9831829533141434
1987;09;6594;0.39710218877594006
1987;09;6598;-0.8227094387074873
1987;09;6601;-0.6524843268490689
1987;09;6602;-0.44535117189660856
1987;09;6615;0.5030230467321747
1987;09;6638;0.7575092524814948
1987;09;6639;1.1267589554532433
1987;09;6640;0.450714573430014
1987;09;26;0.24272160682505492
1987;09;44;0.6361820567202363
1987;09;5675;0.07100353806028775
1987;09;5677;0.7710933600021342
1987;09;5679;0.18668928780958668
1987;09;5681;-0.30745859241043605
1987;09;5720;-0.8049532335926449
1987;10;6718;1.2889360668142673
1987;10;6720;-0.8203858076361309
1987;10;6721;-0.6555102673162115
1987;10;6723;0.7728270615144313
1987;10;6729;1.018917426091824
1987;10;6730;0.8922787857892277
1987;10;6733;0.055883966722162844
1987;10;6736;-0.07270145242755517
1987;10;6768;-0.881398213743952
1987;10;6769;-0.17017998926839437
1987;10;6771;0.7513619645499717
1987;10;102;0.1996750195545211
1987;10;110;NA
1987;10;149;1.109456507364434
1987;10;150;0.7871050841165221
1987;10;172;1.0050007064053874
1987;10;176;1.3051264013657753
1987;10;18;0.006018400400535038
1987;10;197;0.28129310334636237
1987;10;203;0.9349097952866977
1987;10;223;0.42724835816638307
1987;10;30;0.8757671732105258
1987;10;49;-0.025539040923362802
1987;10;58;0.5627017697956898
1987;10;77;1.1812916318960254
1987;10;94;1.1762173081718168
1987;10;13063;0.32235715646223384
1987;10;14158;-0.4080663495422415
1987;10;14246;-0.38999426998700365
1987;10;14271;0.931790113771077
1987;10;14415;0.48507638594609703
1987;10;14444;-0.36566996814063674
1987;10;14458;0.060143718857473556
1987;10;9013;-0.6058592787763204
1987;10;9041;-1.0648229717027662
1987;10;9051;0.7221875920140222
1987;10;9054;-0.06945496469378797
1987;10;9071;0.28100562699629994
1987;10;9101;0.549906417609614
1987;10;9119;-0.14569715668651514
1987;10;9121;-0.43826233440738793
1987;10;9177;-0.7420238172737008
1987;10;9189;-0.7272945363149921
1987;10;9230;0.7498882182522227
1987;10;9233;0.5846691235287905
1987;10;9244;0.3675364898681128
1987;10;9276;1.170502256274979
1987;10;9287;0.21371070361343755
1987;10;9328;0.3159663114854036
1987;10;9404;0.5860934224563373
1987;10;9573;0.9038630562017445
1987;10;9578;0.5972668935752056
1987;10;2;0.7359342009905948
1987;10;21;1.1108403977285675
1987;10;43;0.9235386511644741
1987;10;47;-0.08044377397133924
1987;10;51;0.14668688445529454
1987;10;53;1.036006086885337
1987;10;7;0.7637615379100381
1987;10;14233;0.42396886181601195
1987;10;5884;0.01631431760941044
1987;10;5937;0.7797809988960229
1987;10;7144;-0.27107923677418866
1987;10;6000;0.5896717085384413
1987;10;6031;0.5027406125887439
1987;10;5647;0.2639170808723974
1987;10;5649;1.3318247596770239
1987;10;10;0.5093418432119556
1987;10;217;0.45127897167952363
1987;10;221;0.4942550934253029
1987;10;222;0.6311265456725318
1987;10;225;1.1028998249974262
1987;10;227;0.6507473508578719
1987;10;23;0.1566302599180041
1987;10;250;0.5276590480861618
1987;10;31;0.6105380239531091
1987;10;37;0.5400822064998086
1987;10;39;0.27184133545029304
1987;10;408;0.9221788094077938
1987;10;5;0.4772784939058306
1987;10;50;1.031979506462441
1987;10;52;NA
1987;10;6;0.7091244282341809
1987;10;8;0.7593929345788011
1987;10;6510;0.33035940191020996
1987;10;6511;0.3945205299044988
1987;10;6512;0.4564431818860484
1987;10;6516;1.112793302997109
1987;10;6528;0.734100210268773
1987;10;6529;0.986894035690674
1987;10;6541;0.7373961250753951
1987;10;6546;0.7937342944877127
1987;10;6561;0.7323995717672734
1987;10;6564;0.889232707236752
1987;10;6569;0.41143928702337546
1987;10;6570;0.548420980629806
1987;10;6576;0.32665516786525445
1987;10;6591;0.46994090751168194
1987;10;6594;0.5467970824530015
1987;10;6598;0.18236494952801718
1987;10;6601;0.35123164220598013
1987;10;6602;-0.09359822280850677
1987;10;6615;0.9947219737204097
1987;10;6638;0.7704612373065748
1987;10;6639;0.7516355214098374
1987;10;6640;0.6384654374124786
1987;10;26;0.7587362321995725
1987;10;44;0.8128318268972612
1987;10;5675;0.31269969971986017
1987;10;5677;0.6695451700516569
1987;10;5679;0.5476543461923867
1987;10;5681;0.3590869223617938
1987;10;5720;-0.3219518828761422
1987;11;6718;0.46512573136429164
1987;11;6720;-0.5748237048298876
1987;11;6721;-0.45826625567283336
1987;11;6723;0.6773470758908482
1987;11;6729;0.7862611738407764
1987;11;6730;1.4649567239786643
1987;11;6733;0.19234060110720977
1987;11;6736;0.5465042084937944
1987;11;6768;-0.11099560435590716
1987;11;6769;0.3861474556731146
1987;11;6771;1.1348687270408926
1987;11;102;0.43722967238181865
1987;11;110;NA
1987;11;149;0.6624412256830203
1987;11;150;0.2592241190239709
1987;11;172;0.9693471453964133
1987;11;176;0.9477110322615703
1987;11;18;-0.04637146039929639
1987;11;197;0.22613930961332007
1987;11;203;0.6629896241969013
1987;11;223;0.6231683660900482
1987;11;30;0.4447889381326427
1987;11;49;-0.18640558920735684
1987;11;58;0.07761332877898598
1987;11;77;0.5788479096449335
1987;11;94;0.5241535514205113
1987;11;13063;1.064970900757263
1987;11;14158;0.6043235126816804
1987;11;14246;0.5246709167555023
1987;11;14271;1.1396359118786246
1987;11;14415;1.0701943689522835
1987;11;14444;0.20864181748354127
1987;11;14458;0.7959663168253834
1987;11;9013;0.4731405769257168
1987;11;9041;-0.25308867447911254
1987;11;9051;1.0395334606955837
1987;11;9054;-0.28228703032832875
1987;11;9071;0.8924750480149178
1987;11;9101;0.6280161308497315
1987;11;9119;0.7392634698735182
1987;11;9121;0.5545173386560456
1987;11;9177;0.18254923259081798
1987;11;9189;0.263133434843273
1987;11;9230;1.0454124134172489
1987;11;9233;1.047452578953941
1987;11;9244;0.7944814139559807
1987;11;9276;1.4843258294304156
1987;11;9287;0.7439319350357013
1987;11;9328;0.6527668187031324
1987;11;9404;1.263615997579219
1987;11;9573;0.7890495930222442
1987;11;9578;0.6827039295677532
1987;11;2;0.5975000975975817
1987;11;21;0.6288962594993808
1987;11;43;0.7719023426617115
1987;11;47;0.6031690951668107
1987;11;51;0.6563668680936104
1987;11;53;0.8974439661582049
1987;11;7;0.5517825899905907
1987;11;14233;-0.33161604233091446
1987;11;5884;NA
1987;11;5937;0.5808863123984301
1987;11;7144;-0.8597881319215932
1987;11;6000;0.4541490702731602
1987;11;6031;0.1488019572619432
1987;11;5647;-0.17877231332690366
1987;11;5649;0.0956813121461883
1987;11;10;1.012215638471649
1987;11;217;0.4365067320628679
1987;11;221;0.6792705803421863
1987;11;222;0.5074401576426226
1987;11;225;1.4253349156078086
1987;11;227;0.7530701479179576
1987;11;23;0.5438823810943209
1987;11;250;0.5376036940910343
1987;11;31;1.1261192670449238
1987;11;37;0.8097442613048673
1987;11;39;0.3681369297040794
1987;11;408;0.8372355410316361
1987;11;5;0.8332514527828021
1987;11;50;1.1806883556871024
1987;11;52;NA
1987;11;6;1.4373629118255755
1987;11;8;1.0069288925679047
1987;11;6510;0.1951559942221906
1987;11;6511;0.4641888083131443
1987;11;6512;0.5519593262589014
1987;11;6516;0.8008441882749813
1987;11;6528;0.24174291899064107
1987;11;6529;0.7870852806768425
1987;11;6541;0.6145056784567271
1987;11;6546;0.20750644855935618
1987;11;6561;0.6734589884114076
1987;11;6564;0.4583952378622221
1987;11;6569;0.34817532068148055
1987;11;6570;0.36428130483593774
1987;11;6576;0.20311989289187712
1987;11;6591;0.29437269227151447
1987;11;6594;0.4693442418944875
1987;11;6598;0.17438514829722684
1987;11;6601;0.30394470013684155
1987;11;6602;0.014517129191127614
1987;11;6615;0.4943551208284734
1987;11;6638;0.40519696279254214
1987;11;6639;0.5242710714405081
1987;11;6640;0.6745366765472047
1987;11;26;0.5734100753827437
1987;11;44;0.2889065824515961
1987;11;5675;0.14781477368811588
1987;11;5677;-0.09015374909639076
1987;11;5679;0.4962149980690093
1987;11;5681;0.29219701536887854
1987;11;5720;-0.1430568664396067
1987;12;6718;0.2264940787024847
1987;12;6720;0.0906832476177652
1987;12;6721;-0.2355988660909152
1987;12;6723;0.8666527620070017
1987;12;6729;0.6337465829362194
1987;12;6730;1.2634063093546146
1987;12;6733;-0.16749684587399397
1987;12;6736;0.33885045296552874
1987;12;6768;0.7981782314123786
1987;12;6769;0.7674035603171181
1987;12;6771;1.0722821519065648
1987;12;102;0.20316567891768705
1987;12;110;NA
1987;12;149;-0.3373102322449276
1987;12;150;-0.18809304587097686
1987;12;172;0.18165063504314122
1987;12;176;0.5458084862981485
1987;12;18;-0.2548526825863099
1987;12;197;0.042327981864223804
1987;12;203;0.18708494917924684
1987;12;223;0.47722680898094466
1987;12;30;0.17366164563235698
1987;12;49;-0.2674970686213363
1987;12;58;0.09986350091635948
1987;12;77;0.19953851176275256
1987;12;94;0.3150599772476745
1987;12;13063;1.1164521653332917
1987;12;14158;1.0481768533734865
1987;12;14246;1.0335153807084927
1987;12;14271;1.404825749591492
1987;12;14415;1.1282209920385637
1987;12;14444;0.8605656143011364
1987;12;14458;1.0066654769384107
1987;12;9013;1.211466075031464
1987;12;9041;0.3710687528944195
1987;12;9051;1.086962507310958
1987;12;9054;0.3570755119915597
1987;12;9071;1.266038059975095
1987;12;9101;0.6244369505064775
1987;12;9119;1.2738769681342057
1987;12;9121;1.1887421103037612
