yy;mm;SpiID;spi
1981;01;trentino_6576;-0.9628171248971886
1981;01;trentino_6591;-0.9061388487077294
1981;01;trentino_6594;-0.9256859775037651
1981;01;trentino_6598;-1.4211609814713606
1981;01;trentino_6601;-1.2561671180092715
1981;01;trentino_6602;-1.522691243511366
1981;01;trentino_6615;-1.306822227878686
1981;01;trentino_6638;-1.2295029993426776
1981;01;trentino_6639;-1.030424110562014
1981;01;trentino_6640;-0.6219799777402306
1981;01;trentino_6644;-1.0787283162804013
1981;01;valledaosta_26;-1.6502026467145916
1981;01;valledaosta_44;-1.7818017140176925
1981;01;valledaosta_83;-0.5949930291312961
1981;01;veneto_5675;-1.483539859401297
1981;01;veneto_5677;-0.740884226346417
1981;01;veneto_5679;-1.262145176622808
1981;01;veneto_5681;-1.262145176622808
1981;01;veneto_5683;-1.262145176622808
1981;01;veneto_5689;-1.0896619819461073
1981;01;veneto_5691;-1.0896619819461073
1981;01;veneto_5705;-0.8286732746322806
1981;01;veneto_5720;0.7956839781580194
1981;01;veneto_5755;0.5929499520665293
1981;01;veneto_9604;1.4579478547225257
1981;02;aeronautica_6709;-2.1425951324278625
1981;02;aeronautica_6718;-1.962187506316212
1981;02;aeronautica_6720;-1.241489531612698
1981;02;aeronautica_6721;-1.9828714733671546
1981;02;aeronautica_6723;-0.7349714669175609
1981;02;aeronautica_6729;-0.9936475576345672
1981;02;aeronautica_6730;-0.7996260477188799
1981;02;aeronautica_6733;-0.11176829780112407
1981;02;aeronautica_6736;-0.12598541186455628
1981;02;aeronautica_6758;0.4145460100419258
1981;02;aeronautica_6768;0.5730300302727761
1981;02;aeronautica_6769;0.19504786587595738
1981;02;aeronautica_6771;-2.33814677548708
1981;02;bolzano_102;0.16939155374661483
1981;02;bolzano_110;-1.3255444533526954
1981;02;bolzano_149;-2.572647576965758
1981;02;bolzano_150;-1.1552463550087113
1981;02;bolzano_172;-0.9494026261192924
1981;02;bolzano_176;-1.8054707298665134
1981;02;bolzano_18;-2.709561235050503
1981;02;bolzano_197;-2.1099641316115854
1981;02;bolzano_203;-3.0227635473996193
1981;02;bolzano_223;-1.4000923877769682
1981;02;bolzano_23;-2.1090093743377794
1981;02;bolzano_28;-2.296301993981292
1981;02;bolzano_30;-1.8008068751458348
1981;02;bolzano_39;-1.5023644579013151
1981;02;bolzano_49;-Inf
1981;02;bolzano_5;-1.1137449045385055
1981;02;bolzano_58;-2.830029015282766
1981;02;bolzano_77;-0.9672045717161193
1981;02;bolzano_79;-0.16609093475414563
1981;02;bolzano_83;-0.7323105020991438
1981;02;bolzano_94;-1.4470928125491618
1981;02;emiliaromagna_14158;-0.3779997292984229
1981;02;emiliaromagna_14246;-1.2371466291791438
1981;02;emiliaromagna_14271;-0.13328391500918393
1981;02;emiliaromagna_14415;-0.4814726583419815
1981;02;emiliaromagna_14444;-1.5816866199561177
1981;02;emiliaromagna_14458;-0.05543242679782486
1981;02;emiliaromagna_9013;-0.13267323591173788
1981;02;emiliaromagna_9101;-0.8877696389714289
1981;02;emiliaromagna_9119;0.3093286065094748
1981;02;emiliaromagna_9177;-0.12325639548024733
1981;02;emiliaromagna_9192;-1.818415832651882
1981;02;emiliaromagna_9230;-1.2609169409424985
1981;02;emiliaromagna_9244;-0.14374646264227814
1981;02;emiliaromagna_9287;-0.3347026966409914
1981;02;emiliaromagna_9310;-0.8108442484732242
1981;02;emiliaromagna_9317;0.7298059859876123
1981;02;emiliaromagna_9404;-0.5108605914024431
1981;02;emiliaromagna_9573;-0.7285558106699976
1981;02;emiliaromagna_9578;0.29587505305219935
1981;02;friuliveneziagiulia_12;-0.788083417250012
1981;02;friuliveneziagiulia_13;-1.894421323648575
1981;02;friuliveneziagiulia_14;-1.1168256532352423
1981;02;friuliveneziagiulia_15;-1.2189581596329369
1981;02;friuliveneziagiulia_2;-1.4774434064917534
1981;02;friuliveneziagiulia_20;-1.1844740008013055
1981;02;friuliveneziagiulia_21;-1.5945959259332931
1981;02;friuliveneziagiulia_23;-0.7639478039058571
1981;02;friuliveneziagiulia_24;-0.6031193098461428
1981;02;friuliveneziagiulia_27;-0.8444865182270009
1981;02;friuliveneziagiulia_28;-0.529099088737998
1981;02;friuliveneziagiulia_36;-1.107459463541883
1981;02;friuliveneziagiulia_39;-1.279257686899875
1981;02;friuliveneziagiulia_43;-1.010315955335864
1981;02;friuliveneziagiulia_46;-0.9593934665070502
1981;02;friuliveneziagiulia_47;-0.8516412151450246
1981;02;friuliveneziagiulia_5;-1.007371704308632
1981;02;friuliveneziagiulia_51;-1.6516382965679566
1981;02;friuliveneziagiulia_53;-1.4195686562125986
1981;02;friuliveneziagiulia_7;-1.1609530570885438
1981;02;liguria_14233;-1.423126481653716
1981;02;liguria_14437;-1.3416330872218232
1981;02;liguria_5884;-2.169193648435216
1981;02;liguria_5937;-1.4748497648866699
1981;02;liguria_7144;-0.9648833828111112
1981;02;lombardia_6000;-1.507257269120329
1981;02;lombardia_6031;-4.242863562753585
1981;02;piemonte_5647;-1.4834889066967418
1981;02;piemonte_5649;-3.370728104916266
1981;02;piemonte_5651;-0.944669591394476
1981;02;toscana_10;-1.5496793663640165
1981;02;toscana_221;-1.7088733315428746
1981;02;toscana_222;-1.7305765380420173
1981;02;toscana_225;-1.5678142232494057
1981;02;toscana_227;-1.7218899163919195
1981;02;toscana_228;-1.2838856273407364
1981;02;toscana_250;-0.9919240533169261
1981;02;toscana_27;-0.6856833980180379
1981;02;toscana_31;-1.2308716220269351
1981;02;toscana_37;-0.6959321442663539
1981;02;toscana_408;-1.5242848914168565
1981;02;toscana_50;-1.424035752899884
1981;02;toscana_52;-2.5683607278450573
1981;02;toscana_8;-1.418812752863709
1981;02;trentino_6509;-1.771938992022933
1981;02;trentino_6510;-1.3413960403349414
1981;02;trentino_6511;-1.3505707313772926
1981;02;trentino_6512;-1.8947146273397861
1981;02;trentino_6516;-1.0013866745364028
1981;02;trentino_6520;-1.1397555799329102
1981;02;trentino_6521;-2.1994028284306952
1981;02;trentino_6528;-1.2058395136991051
1981;02;trentino_6529;-1.9591649827010063
1981;02;trentino_6533;-1.194040154213584
1981;02;trentino_6539;-0.8311096245694587
1981;02;trentino_6541;-1.359200515204522
1981;02;trentino_6546;-1.5828653012041918
1981;02;trentino_6547;-1.262145176622808
1981;02;trentino_6561;-1.8158518823652317
1981;02;trentino_6564;-2.6242091637243843
1981;02;trentino_6569;-3.098781566751154
1981;02;trentino_6570;-2.7531746299745996
1981;02;trentino_6576;-2.361852965451775
1981;02;trentino_6591;-2.702315336188855
1981;02;trentino_6594;-1.7859394789844036
1981;02;trentino_6598;-3.469447111253381
1981;02;trentino_6601;-3.5246125587814894
1981;02;trentino_6602;-1.806540703520847
1981;02;trentino_6615;-2.3788687893311375
1981;02;trentino_6638;-2.6753733019864248
1981;02;trentino_6639;-2.836508849702554
1981;02;trentino_6640;-1.5116862458839175
1981;02;trentino_6644;-1.8173777350832037
1981;02;valledaosta_26;-1.9148552917491912
1981;02;valledaosta_44;-3.077991402716259
1981;02;valledaosta_83;-1.410488887858621
1981;02;veneto_5675;-1.483539859401297
1981;02;veneto_5677;-1.2982779748574078
1981;02;veneto_5679;-1.262145176622808
1981;02;veneto_5681;-1.262145176622808
1981;02;veneto_5683;-1.262145176622808
1981;02;veneto_5689;-1.0896619819461073
1981;02;veneto_5691;-1.0896619819461073
1981;02;veneto_5705;-1.70045498769967
1981;02;veneto_5720;-0.9019692122842893
1981;02;veneto_5755;-0.7253525772192579
1981;02;veneto_9604;-0.0734293518398066
1981;03;aeronautica_6709;0.619256229410548
1981;03;aeronautica_6718;-1.0866256307528963
1981;03;aeronautica_6720;-1.2770843929535087
1981;03;aeronautica_6721;-1.2783766724475312
1981;03;aeronautica_6723;-0.6185316024538932
1981;03;aeronautica_6729;0.022266859871634993
1981;03;aeronautica_6730;0.059716802948828716
1981;03;aeronautica_6733;0.18304490733743042
1981;03;aeronautica_6736;0.1029990285825629
1981;03;aeronautica_6758;0.3038627961491703
1981;03;aeronautica_6768;0.27297041917968007
1981;03;aeronautica_6769;-0.38945753904105274
1981;03;aeronautica_6771;-0.6076457052699888
1981;03;bolzano_102;0.01718831693132616
1981;03;bolzano_110;-0.9885625202350393
1981;03;bolzano_149;-0.8579491990542519
1981;03;bolzano_150;-0.0807726431182911
1981;03;bolzano_172;0.2935159659684561
1981;03;bolzano_176;0.5436817146619793
1981;03;bolzano_18;0.9216062275780721
1981;03;bolzano_197;0.5238829829404168
1981;03;bolzano_203;0.8400925673918138
1981;03;bolzano_223;-0.24278097638807916
1981;03;bolzano_23;0.9011212619050506
1981;03;bolzano_28;1.1897734845033114
1981;03;bolzano_30;1.834358424022803
1981;03;bolzano_39;0.6802170799429921
1981;03;bolzano_49;-1.5010859460440247
1981;03;bolzano_5;-0.12150185765285067
1981;03;bolzano_58;0.9690284429933155
1981;03;bolzano_77;0.5369942689277116
1981;03;bolzano_79;1.2014289742649291
1981;03;bolzano_83;1.0448196610563543
1981;03;bolzano_94;-0.8797908958158153
1981;03;emiliaromagna_14158;-0.5260955613207785
1981;03;emiliaromagna_14246;-0.06303376908917488
1981;03;emiliaromagna_14271;-0.33554083800513057
1981;03;emiliaromagna_14415;-0.9549774232182945
1981;03;emiliaromagna_14444;-0.5647787672936804
1981;03;emiliaromagna_14458;-0.5769860506259651
1981;03;emiliaromagna_9013;-0.35124702032120975
1981;03;emiliaromagna_9101;-0.9954639098233975
1981;03;emiliaromagna_9119;0.039666031321185284
1981;03;emiliaromagna_9177;-0.2717293503682512
1981;03;emiliaromagna_9192;-1.3125150517351756
1981;03;emiliaromagna_9230;-0.7272873441043674
1981;03;emiliaromagna_9244;-0.6523941387672179
1981;03;emiliaromagna_9287;-0.5833580171550431
1981;03;emiliaromagna_9310;-1.5010859460440247
1981;03;emiliaromagna_9317;0.10242581700777392
1981;03;emiliaromagna_9404;-0.613703393009215
1981;03;emiliaromagna_9573;-0.45771808524923363
1981;03;emiliaromagna_9578;-0.4558300173895567
1981;03;friuliveneziagiulia_12;-0.4804972476520465
1981;03;friuliveneziagiulia_13;-0.3204810984266963
1981;03;friuliveneziagiulia_14;-0.4610696126812072
1981;03;friuliveneziagiulia_15;-0.5515331950785599
1981;03;friuliveneziagiulia_2;-0.37118444228044356
1981;03;friuliveneziagiulia_20;-0.48165014460466793
1981;03;friuliveneziagiulia_21;-0.7451119920081962
1981;03;friuliveneziagiulia_23;-0.2413623916626144
1981;03;friuliveneziagiulia_24;-0.35131077526309845
1981;03;friuliveneziagiulia_27;-0.31840379670935676
1981;03;friuliveneziagiulia_28;-0.2088696202535381
1981;03;friuliveneziagiulia_36;-0.4568167384736519
1981;03;friuliveneziagiulia_39;-0.6062485032658639
1981;03;friuliveneziagiulia_43;-0.710703246034759
1981;03;friuliveneziagiulia_46;-0.4135760758496369
1981;03;friuliveneziagiulia_47;-0.5385473889200953
1981;03;friuliveneziagiulia_5;-0.5979788102425265
1981;03;friuliveneziagiulia_51;-0.012564165551727253
1981;03;friuliveneziagiulia_53;-0.20938352064910878
1981;03;friuliveneziagiulia_7;-0.15378212265470287
1981;03;liguria_14233;-0.948701039712325
1981;03;liguria_14437;-1.088786225357929
1981;03;liguria_5884;-0.4208731847800285
1981;03;liguria_5937;-1.2687824449625562
1981;03;liguria_7144;0.015958648878187067
1981;03;lombardia_6000;-1.3018488089836375
1981;03;lombardia_6031;-0.48176339086192965
1981;03;piemonte_5647;0.29566660147640683
1981;03;piemonte_5649;1.1349099383279309
1981;03;piemonte_5651;-0.8416212335729142
1981;03;toscana_10;-1.4788423277303568
1981;03;toscana_221;-0.6910467856489209
1981;03;toscana_222;-0.7731030269455939
1981;03;toscana_225;-0.3047481151420733
1981;03;toscana_227;-0.34921149461851825
1981;03;toscana_228;-0.2017161467361802
1981;03;toscana_250;0.09466467854612579
1981;03;toscana_27;0.151767283348691
1981;03;toscana_31;-0.4696478112945386
1981;03;toscana_37;-0.02016976255491975
1981;03;toscana_408;-0.6199863777907056
1981;03;toscana_50;-0.3060179337564843
1981;03;toscana_52;-0.06775716385858432
1981;03;toscana_8;-0.875231094951768
1981;03;trentino_6509;0.14612263483085247
1981;03;trentino_6510;0.4305477580726929
1981;03;trentino_6511;0.35774760294504554
1981;03;trentino_6512;0.1673702362443618
1981;03;trentino_6516;0.8919001726579516
1981;03;trentino_6520;-0.37699980923963666
1981;03;trentino_6521;0.03799343865307948
1981;03;trentino_6528;0.6685548372551648
1981;03;trentino_6529;0.6934533509732912
1981;03;trentino_6533;1.2934663426879403
1981;03;trentino_6539;0.6612217527020835
1981;03;trentino_6541;0.32037660876036095
1981;03;trentino_6546;-0.11028033497098436
1981;03;trentino_6547;-0.9674215661017014
1981;03;trentino_6561;0.24987388324966614
1981;03;trentino_6564;0.3258595062531717
1981;03;trentino_6569;-0.18141430641183304
1981;03;trentino_6570;-0.5127305817310367
1981;03;trentino_6576;-0.7570378644251272
1981;03;trentino_6591;0.5710831039235926
1981;03;trentino_6594;0.2535102936269048
1981;03;trentino_6598;0.2228264422753734
1981;03;trentino_6601;-0.36970788503621255
1981;03;trentino_6602;-0.2031683632440229
1981;03;trentino_6615;0.6488977598524404
1981;03;trentino_6638;0.23645808653331832
1981;03;trentino_6639;0.006175140167170978
1981;03;trentino_6640;0.45077769150283514
1981;03;trentino_6644;0.23082150766836884
1981;03;valledaosta_26;1.009944162428787
1981;03;valledaosta_44;1.5113522124494643
1981;03;valledaosta_83;1.4922167803311137
1981;03;veneto_5675;-1.2815515655446008
1981;03;veneto_5677;0.148379020709881
1981;03;veneto_5679;-1.1107716166367856
1981;03;veneto_5681;-1.1107716166367856
1981;03;veneto_5683;-1.2815515655446008
1981;03;veneto_5689;-1.1107716166367856
1981;03;veneto_5691;-1.1107716166367856
1981;03;veneto_5705;-0.5353276467171456
1981;03;veneto_5720;0.036449384386469844
1981;03;veneto_5755;-0.39024050920004433
1981;03;veneto_9604;0.2182355656957088
1981;04;aeronautica_6709;1.0311086562489264
1981;04;aeronautica_6718;-0.6442212329670157
1981;04;aeronautica_6720;-1.1363152631322497
1981;04;aeronautica_6721;-1.1386983073225296
1981;04;aeronautica_6723;-0.737739476782331
1981;04;aeronautica_6729;-0.1836926624281503
1981;04;aeronautica_6730;0.059866358036758396
1981;04;aeronautica_6733;0.1902305828780697
1981;04;aeronautica_6736;0.025451530804957854
1981;04;aeronautica_6758;0.36571276261398455
1981;04;aeronautica_6768;-0.5490730305449352
1981;04;aeronautica_6769;-1.2503597718267867
1981;04;aeronautica_6771;-0.5038565100515036
1981;04;bolzano_102;0.03530339981488751
1981;04;bolzano_110;-0.8348128668169568
1981;04;bolzano_149;-0.1091373707365696
1981;04;bolzano_150;0.205680028223782
1981;04;bolzano_172;0.2579426087646188
1981;04;bolzano_176;0.5984550675364294
1981;04;bolzano_18;0.8593298003871015
1981;04;bolzano_197;0.5389720811464019
1981;04;bolzano_203;0.4306882182621142
1981;04;bolzano_223;-0.11254872375989845
1981;04;bolzano_23;0.9924626031378269
1981;04;bolzano_28;0.9748915233321788
1981;04;bolzano_30;1.2246325747919913
1981;04;bolzano_39;0.269334354491024
1981;04;bolzano_49;-1.5010859460440247
1981;04;bolzano_5;-0.3660824531641211
1981;04;bolzano_58;0.668152722425854
1981;04;bolzano_77;0.3669763119240219
1981;04;bolzano_79;0.5458211025556023
1981;04;bolzano_83;0.7625737578269521
1981;04;bolzano_94;-0.23588791949003632
1981;04;emiliaromagna_14158;-1.3985111725771735
1981;04;emiliaromagna_14246;-0.05167029040525926
1981;04;emiliaromagna_14271;-0.5998979408735338
1981;04;emiliaromagna_14415;-1.5950576256508613
1981;04;emiliaromagna_14444;-0.8848876400897865
1981;04;emiliaromagna_14458;-1.333360670094905
1981;04;emiliaromagna_9013;-0.7453060515104638
1981;04;emiliaromagna_9101;-1.626753641142541
1981;04;emiliaromagna_9119;-0.7669377780901315
1981;04;emiliaromagna_9177;-0.3293182236860629
1981;04;emiliaromagna_9192;-1.1377957074839413
1981;04;emiliaromagna_9230;-0.8252272595946392
1981;04;emiliaromagna_9244;-1.6007358229406974
1981;04;emiliaromagna_9287;-1.2872005892054112
1981;04;emiliaromagna_9310;-1.5010859460440247
1981;04;emiliaromagna_9317;-0.764605571734033
1981;04;emiliaromagna_9404;-1.3010970703159974
1981;04;emiliaromagna_9573;-2.040322754496028
1981;04;emiliaromagna_9578;-1.2509917508872463
1981;04;friuliveneziagiulia_12;-1.1444656966399658
1981;04;friuliveneziagiulia_13;-0.6813412752819578
1981;04;friuliveneziagiulia_14;-0.5713648156547528
1981;04;friuliveneziagiulia_15;-1.2367454863575762
1981;04;friuliveneziagiulia_2;-0.2831306384071644
1981;04;friuliveneziagiulia_20;-1.1225914030293314
1981;04;friuliveneziagiulia_21;-0.9135156418777626
1981;04;friuliveneziagiulia_23;-0.4283486874253389
1981;04;friuliveneziagiulia_24;-0.7003942293134191
1981;04;friuliveneziagiulia_27;-0.5201558475543739
1981;04;friuliveneziagiulia_28;-0.5467625874378286
1981;04;friuliveneziagiulia_36;-0.9894823598440002
1981;04;friuliveneziagiulia_39;-1.1761237407195808
1981;04;friuliveneziagiulia_43;-1.5413931203169449
1981;04;friuliveneziagiulia_46;-0.92938437118047
1981;04;friuliveneziagiulia_47;-0.4663981312032445
1981;04;friuliveneziagiulia_5;-0.8440197852679843
1981;04;friuliveneziagiulia_51;-0.15558352684154528
1981;04;friuliveneziagiulia_53;-0.7466142882207356
1981;04;friuliveneziagiulia_7;-0.412562454502113
1981;04;liguria_14233;-0.6466814799884556
1981;04;liguria_14437;-1.1032352402630063
1981;04;liguria_5884;-0.36136861224574707
1981;04;liguria_5937;-1.1982827791212545
1981;04;liguria_7144;0.3671634257487617
1981;04;lombardia_6000;-0.5720305137670455
1981;04;lombardia_6031;-0.12494899429488354
1981;04;piemonte_5647;0.3281155043454167
1981;04;piemonte_5649;1.3979436377825671
1981;04;piemonte_5651;-0.8416212335729142
1981;04;toscana_10;-1.536209231733081
1981;04;toscana_221;-0.5684398083035355
1981;04;toscana_222;-0.8063020907001736
1981;04;toscana_225;-0.20373554239179653
1981;04;toscana_227;-0.1890187185489678
1981;04;toscana_228;0.3408929528957753
1981;04;toscana_250;0.3400254670647401
1981;04;toscana_27;-0.35885686489759927
1981;04;toscana_31;-1.1359803063724043
1981;04;toscana_37;-0.5175099674366803
1981;04;toscana_408;-0.24333377919873633
1981;04;toscana_50;-0.3567664373155019
1981;04;toscana_52;-0.11412642025239414
1981;04;toscana_8;-0.6645538282711518
1981;04;trentino_6509;0.25808332296759623
1981;04;trentino_6510;0.35616461053504983
1981;04;trentino_6511;0.31286806735112266
1981;04;trentino_6512;0.03289102323479537
1981;04;trentino_6516;0.9460114949534896
1981;04;trentino_6520;-0.37307277478605794
1981;04;trentino_6521;0.055017296612961515
1981;04;trentino_6528;0.3971209613472323
1981;04;trentino_6529;0.7009714425352357
1981;04;trentino_6533;0.8471760083551815
1981;04;trentino_6539;0.5310813827017664
1981;04;trentino_6541;0.32096120240564013
1981;04;trentino_6546;-0.17408618373170487
1981;04;trentino_6547;-0.9674215661017014
1981;04;trentino_6561;0.09161983732482584
1981;04;trentino_6564;0.21316908803190768
1981;04;trentino_6569;-0.226923438168295
1981;04;trentino_6570;-0.3605514661484436
1981;04;trentino_6576;-0.6533303281262244
1981;04;trentino_6591;0.5167915944481629
1981;04;trentino_6594;0.4399052535335254
1981;04;trentino_6598;0.07708577247141306
1981;04;trentino_6601;-0.25065811589855275
1981;04;trentino_6602;-0.06489639027421772
1981;04;trentino_6615;0.4702749380657381
1981;04;trentino_6638;0.6131550088194643
1981;04;trentino_6639;0.6681972546251179
1981;04;trentino_6640;0.2922373669125047
1981;04;trentino_6644;0.18228151484966773
1981;04;valledaosta_26;1.688687754535291
1981;04;valledaosta_44;1.6095661921319007
1981;04;valledaosta_83;1.7883803434759926
1981;04;veneto_5675;-1.2815515655446008
1981;04;veneto_5677;0.07456440683697751
1981;04;veneto_5679;-1.2815515655446008
1981;04;veneto_5681;-1.1107716166367856
1981;04;veneto_5683;-1.2815515655446008
1981;04;veneto_5689;-1.1107716166367856
1981;04;veneto_5691;-1.1107716166367856
1981;04;veneto_5705;-0.5830125250065823
1981;04;veneto_5720;0.10687802240190329
1981;04;veneto_5755;-0.1872022801363223
1981;04;veneto_9604;0.13425952930301455
1981;05;aeronautica_6709;1.3279007650155559
1981;05;aeronautica_6718;0.3197803037391411
1981;05;aeronautica_6720;-0.48905110140324753
1981;05;aeronautica_6721;-0.2970589954711937
1981;05;aeronautica_6723;-0.21622042432750713
1981;05;aeronautica_6729;0.06405921101779763
1981;05;aeronautica_6730;0.8222671104566164
1981;05;aeronautica_6733;0.9680319381473361
1981;05;aeronautica_6736;0.9213546568222504
1981;05;aeronautica_6758;0.2598829501429833
1981;05;aeronautica_6768;-0.6898350111847247
1981;05;aeronautica_6769;-1.6459356595966501
1981;05;aeronautica_6771;-0.8053483176999149
1981;05;bolzano_102;0.4208428362399422
1981;05;bolzano_110;-0.26547007588912747
1981;05;bolzano_149;0.9955513088806625
1981;05;bolzano_150;0.9266694649256473
1981;05;bolzano_172;0.9882057277468169
1981;05;bolzano_176;0.678488605970085
1981;05;bolzano_18;1.6080905963512675
1981;05;bolzano_197;1.3425994695032413
1981;05;bolzano_203;1.1012374416559427
1981;05;bolzano_223;1.453598546501212
1981;05;bolzano_23;1.65177903311394
1981;05;bolzano_28;1.5259902809351338
1981;05;bolzano_30;1.808827075377451
1981;05;bolzano_39;1.4895189377983327
1981;05;bolzano_49;-0.8017637038118378
1981;05;bolzano_5;0.672169593154837
1981;05;bolzano_58;1.6362246128697853
1981;05;bolzano_77;1.3740830211385258
1981;05;bolzano_79;1.691029995394848
1981;05;bolzano_83;1.6077961736259676
1981;05;bolzano_94;0.6034430541537238
1981;05;emiliaromagna_14158;-0.5207548655137687
1981;05;emiliaromagna_14246;0.9774036302315924
1981;05;emiliaromagna_14271;-0.1047346145224198
1981;05;emiliaromagna_14415;-1.2148379969920462
1981;05;emiliaromagna_14444;0.08153182471527563
1981;05;emiliaromagna_14458;-1.0450411204988999
1981;05;emiliaromagna_9013;0.01678110032769211
1981;05;emiliaromagna_9101;-0.8259299342146093
1981;05;emiliaromagna_9119;-1.0372120442382133
1981;05;emiliaromagna_9177;0.18759979773957233
1981;05;emiliaromagna_9192;-0.44821372073406135
1981;05;emiliaromagna_9230;0.5299731604939499
